country,rank_in_country,company_name,product_keyword,segment,website,phone,email,contact_person,address,source_url,source_type,notes
Afghanistan,5,"Matiullah S/O Mohammad Said Individual Merchant Hamza Niazi Ltd","garlic, HSN 07032000 and fresh produce trade",importer/fresh garlic buyer,,,,"","Afghanistan",https://www.volza.com/p/garlic-pickle-or-garlic/buyers/buyers-in-afghanistan/,public shipment/customs directory,"Public Volza Afghanistan garlic buyer pages identify Matiullah S/O Mohammad Said Individual Merchant Hamza Niazi Ltd among the top visible garlic/HSN 07032000 buyers with 56 garlic import shipments and 10% share, including recent October 2024 garlic cargo entries above 13 MT and 21 MT. Contact details are paywalled, so use this as a paid-data target for beneficial importer ownership and supplier validation before outreach."
Afghanistan,6,"Sardar Mohammad Fozan","fresh garlic, garlic and HSN 07032000",importer/fresh garlic buyer,,,,"","Afghanistan",https://www.volza.com/p/garlic-pickle-or-garlic/buyers/buyers-in-afghanistan/,public shipment/customs directory,"Public Volza Afghanistan garlic buyer pages identify Sardar Mohammad Fozan among the leading visible garlic buyers with 54 garlic import shipments, including January 2025 fresh-garlic cargo entries of 25,500 kg. Contact details are paywalled and no official site was verified, so treat as a direct garlic paid-data target rather than a contact-ready official lead."
Afghanistan,7,"Gul Jan Shah La La Trading Company","garlic, fresh garlic, fresh apples and HS 070320 trade",importer/exporter/fresh garlic trader,,,,"","Taimani, near Maktab Nasiri, Kabul, Afghanistan",https://www.trademo.com/companies/gul-jan-shah-la-la-trading-company/52031182,public shipment/customs directory,"Public Trademo pages identify Gul Jan Shah La La Trading Company as an Afghanistan-based importer with HS 070320 garlic and fresh-apple trade, including USD 142.64K of HS 070320 imports on one public profile. Public Volza pages identify the company among Afghanistan's top garlic buyers with 50 garlic import shipments and recent 2025 garlic cargo entries above 26 MT. This is a direct fresh-garlic customs target."
Afghanistan,8,"Emran Qalandari Ltd","fresh garlic, HS 070320, onions, pomegranate and fresh produce trade",importer/exporter/fresh produce trader,,,,"","T.L. No. 29392, Chilcetone Dahan Bagh, Kabul, Afghanistan",https://www.trademo.com/companies/emran-qalandari-limited/40487143,public shipment/customs directory,"Public Trademo pages identify Emran Qalandari Ltd in Kabul with import and export activity and HS 070320 garlic, HS 070310 onions, pomegranate and other fresh produce. Public Volza fresh-garlic buyer pages separately identify Emran Qalandari Limited among the top Afghanistan HS 070320 fresh-garlic buyers with 45 shipments. Use as a direct paid-data target for fresh whole garlic."
Afghanistan,9,"Dilawar Hazrat Limited","garlic, fresh mixed vegetables and fresh potatoes",importer/fresh produce buyer,,,,"","Afghanistan",https://www.volza.com/p/garlic/buyers/buyers-in-afghanistan/,public shipment/customs directory,"Public Volza garlic-buyer pages identify Dilawar Hazrat Limited in Afghanistan with 51 garlic import shipments and recent 2025 garlic entries. Public Volza fresh/mixed vegetable and fresh-potato buyer pages also identify Dilawar Hazrat Limited as a leading Afghanistan fresh-produce buyer. Contact details are paywalled, so use this as a direct paid-data target before outreach."
Afghanistan,10,"Shah Sarhadi Afghan Ltd","fresh vegetables, HS 070320 garlic, potatoes, citrus and bananas",importer/fresh produce buyer,,,,"","Afghanistan",https://www.trademo.com/companies/shah-sarhadi-afghan-ltd/50995182,public shipment/customs directory,"Public Trademo pages identify Shah Sarhadi Afghan Ltd as an Afghanistan-based importer with 2,723 import shipments, primarily vegetables from Pakistan, including HS 070490, HS 070190 potatoes, bananas and citrus. Public Volza fresh-garlic buyer pages identify Shah Sarhadi Afghan Ltd among the top Afghanistan HS 070320 fresh-garlic buyers with 39 shipments. This is a strong fresh-produce and garlic paid-data target."
Afghanistan,11,"ARG - Atiq Ur Rahman Group","food stuff products, beverages, spices, confectionery and FMCG distribution",importer/distributor/wholesaler,https://www.arg.com.af/,"+93 60 200 0660 / +93 777 345 499 / +93 777 605 501",info@arg.com.af,,"2nd Itifaq Street, Shah Shaheed, Kabul, Afghanistan",https://www.arg.com.af/about-us.html,official website,"Official ARG pages describe Atiq Ur Rahman Group as one of Afghanistan's largest FMCG and food distributors, with offices or operations in Jalalabad, Kabul, Ghazni, Kandahar, Takhar, Pul-e-Khomri, Kunduz, Badakhshan, Khost and Herat. The official site says the group covers food stuff products, spices, beverages and wholesale/retail distribution. Garlic fit is national food-distribution route validation."
Afghanistan,12,"Izat Afghan","spices, dairy products, beverages, pasta and wholesale-retail food distribution",importer/distributor/wholesaler/retailer,https://izatafghan.com/,079 125 4445,"info@izatafghan.com; sales@izatafghan.com",,"Plot # 111, District 9, Industrial Parks, Kabul, Afghanistan",https://izatafghan.com/contact-us/,official website,"Official Izat Afghan pages describe the company as a leading food distribution network and say it operates as an importer, manufacturer, wholesaler and retailer in Afghanistan. The official site says it supplies dairy products, beverages, pasta and spices through a network of branch offices and distribution centers, and publishes direct phone, sales and general-contact emails plus the Kabul Industrial Parks address. Garlic fit is spice and food-distribution route validation."
Afghanistan,13,"Deh Sabzwal Group of Companies","fresh, frozen and dry foodstuff, vegetables, catering and supermarket supply",importer/distributor/foodservice supplier/retailer,https://dgc-af.com/,+93 728 865 100,info@dgc-af.com,,"Kabul Jalalabad Road, 9th old Police District, Kabul, Afghanistan",https://dgc-af.com/4/AboutDehSabzwalGroupofCompanies,official website,"Official DGC pages say the company started with frozen-meat imports and expanded into a full range of fresh, frozen and dry foodstuff including meat, poultry, seafood, dairy, dry items and vegetables for clients across Afghanistan. Official DGC pages also list catering services and supermarket operations. Garlic fit is fresh/frozen/dry foodstuff distribution, foodservice and retail route validation."
Afghanistan,14,"Shafi Zaheed Ltd","tea, spices, rice, FMCG goods and nationwide food distribution",importer/distributor/wholesaler,https://shafizaheedltd.com/,"+93 77 836 4645 / +93 70 125 8305 / +93 79 807 1379",info@shafizaheedltd.com,,"Office No. 03, 3rd Floor, Hameed Market, Mandawee, Kabul, Afghanistan",https://shafizaheedltd.com/,official website,"Official Shafi Zaheed pages describe a 40-year Afghanistan food and beverage trading company importing tea from Kenya, Indonesia, India and Vietnam and distributing spices, rice and FMCG goods. The official site says it serves over 5,000 retailers and wholesalers across all 34 provinces and operates 40,000 sq ft of warehousing across Kabul, Herat, Mazar, Kandahar and Jalalabad. Garlic fit is nationwide spice/FMCG distribution."
Afghanistan,15,"SFM International General Trading / NELSA Food","FMCG, frozen products, lentils, canned food, sauces, spices and hotel/restaurant supply",importer/distributor/wholesaler/foodservice supplier,https://www.nelsafood.com/,+93 202 104 977,info@sfmgroup.net,"Najib Ahmad","2nd Floor, Jan Market, Mandawi, Kabul, Afghanistan",https://www.nelsafood.com/page/about-us,official website,"Official NELSA/SFM pages say SFM started in Afghanistan in 1993, deals in FMCG food and non-food products, has over 10,000 products and carries categories including confectionery, beverages, frozen products, noodles, lentils, flour, breakfast products, canned food, nuts, snacks, sauces, spices and non-food items. The official site says it supplies hotels, restaurants, catering companies, traders and resellers locally and regionally. Garlic fit is foodservice and imported grocery distribution."
Afghanistan,16,"Sadiq Bahar General Trading LLC","international food products, FMCG brands, retail and import-re-export distribution",importer/distributor/retail group,https://sadiqbahar.com/,+97 145 134 811,"info@sadiqbahar.com; sadiqbahar.gt@gmail.com",,"Kabul, Afghanistan; Office 1507, The Binary by Omniyat, Al Abraj Street, Business Bay, Dubai, UAE",https://sadiqbahar.com/,official website,"Official Sadiq Bahar pages describe Bahar Group as a family-owned business with a 75-year history across Afghanistan, Pakistan and the UAE and identify Sadiq Bahar as a Kabul-headquartered official marketer and distributor of international food products in Afghanistan with import/re-export operations. Garlic fit is imported-food and retail-distribution route validation."
Afghanistan,17,"Omaid Bahar Fruits Processing Ltd","fruit processing, juice, dairy, food ingredients and cold storage",processor/manufacturer/ingredient buyer,https://omaidbahar.com/omaidbahar-fruits/,+93 786 00 2008,info@omaidbahar.com,,"Pul-e-Charkhi Industrial Park, Kabul Jalalabad Road, Kabul, Afghanistan",https://omaidbahar.com/omaidbahar-fruits/contact-us/,official website,"Official Omaid Bahar pages describe a fruit processing facility in Kabul with fruit concentrate, juice, milk and dairy lines, ISO 22000/HACCP references, warehouse and cold-storage facilities and 40,000+ tons of annual fruit processing. Garlic fit is processor and ingredient-demand validation, especially for dried/minced or garlic-powder formats rather than fresh whole garlic."
Afghanistan,18,"Heray Donya Food Industrial Company","food manufacturing, snacks, chips, biscuits, wafers and processed-food distribution",processor/manufacturer/ingredient buyer,https://heraydonya.com/,+93 791 038 004,info@heraydonya.com,,"Behzad Street, Brothers Haqiqat Market, Herat, Afghanistan",https://heraydonya.com/contact-us/,official website,"Official Heray Donya pages describe a Herat food industrial company producing snacks, chips, layer cake, wafers, pellets and biscuits, with sales and export contact details. Public company pages say the company has active representatives in Kabul, Herat, Balkh and Jalalabad. Garlic fit is processed-food ingredient demand and distributor-referral mapping, not fresh whole garlic importer ownership."
Afghanistan,19,"ABC Super Market","supermarket, groceries and retail food demand",retailer/supermarket,https://www.abcsupermarket.af/,079 510 0401,,,"Taimani, Kabul, Afghanistan",https://xn----4mcbrl8gextf60e.cybo.com/AF-biz/abc-super-market,public business directory,"Cybo public pages identify ABC Super Market in Kabul/Taimani as a grocery store and supermarket with phone and website. Garlic fit is modern-retail demand, SKU checking and procurement-referral validation; direct importer ownership needs customs confirmation."
Afghanistan,20,Zhmary,"food and grocery delivery, fresh produce, dairy, local stores and restaurants",retailer/grocery delivery/foodservice marketplace,https://zhmary.com/,,,,"Kabul, Kandahar, Herat, Mazar-i-Sharif, Jalalabad and other Afghan cities",https://zhmary.com/,official website,"Official Zhmary pages describe Afghanistan's trusted food and grocery delivery app, serving Kabul, Kandahar, Herat, Mazar-i-Sharif, Jalalabad and more. The official site lists fresh produce, dairy, groceries, restaurants, local stores and cash-on-delivery grocery fulfillment. Garlic fit is demand mapping and retail/restaurant route validation, not direct FCL import ownership."
Afghanistan,21,"Afghan Spinneys Supermarket","supermarket, convenience store and grocery retail demand",retailer/supermarket,,"073 090 0098 / 078 020 5420 / 078 223 2238",,,"Shepor Square, Kabul 1004, Afghanistan",https://www.bizsouthasia.com/AF/afghan-spinneys-supermarket-073-090-0098,public business directory,"BizSouthAsia public pages identify Afghan Spinneys Supermarket at Shepor Square, Kabul, with multiple public phone numbers and grocery/supermarket categories. Garlic fit is supermarket demand and procurement-referral validation; direct importer ownership is not public."
Afghanistan,22,"Intercontinental Hotel Kabul","hotel restaurants, buffet, meeting halls and foodservice demand",hotel/restaurant/foodservice buyer,https://www.intercontinentalkabul.com/,"+93 (0) 202562765 / 3033",info@intercontinentalkabul.com,,"Bagh-e-Bala, District No. 4, Kabul, Afghanistan",https://www.intercontinentalkabul.com/22/contact-us,official website,"Official Intercontinental Hotel Kabul pages publish the Bagh-e-Bala address, phone and email and describe the hotel as centrally located in Kabul. Official update pages include iftar-buffet and cake-specific foodservice posts, while the site lists multiple halls and accommodation services. Garlic fit is hotel/banquet foodservice demand for fresh, peeled and prepared garlic."
Afghanistan,23,"Safi Landmark Hotel & Suites","hotel, multiple restaurants, business services and foodservice demand",hotel/restaurant/foodservice buyer,https://safilandmarkhotelandsuites.com/,"+93 (0) 202203307 / +93 (0) 766500415","marketing@safilandmarkhotelsuites.com; sales@safilandmarkhotelsuites.com",,"Charahi Ansari, Shar-e-Naw, Kabul, Afghanistan",https://safilandmarkhotelandsuites.com/contact-us/,official website,"Official Safi Landmark contact pages publish the Shar-e-Naw Kabul location, phone numbers and marketing/sales emails. Public Azpaida service pages describe Safi Landmark Hotel & Suites as a four-star hotel inside Kabul City Center Mall with multiple restaurants and business services. Garlic fit is hotel/restaurant foodservice demand and procurement-referral validation rather than direct importer ownership."
Antigua and Barbuda,1,"Island Provision Food Distribution","imported and local fresh produce, imported produce, frozen foods, fresh/frozen/dry goods, meat, fish, hotels, restaurants, supermarkets and yachts",importer/distributor/wholesaler/foodservice supplier,https://islandprovision.com/,+1 268-480-5151,info@islandprovision.biz,"Terry Brown","Island Provision Complex, Sir George H. Walter Highway, Antigua and Barbuda",https://islandprovision.com/yacht-provisioning/,official website and public provisioning profile,"Official Island Provision Group pages say Island Provision Food Distribution specializes in importing, wholesaling and retailing fresh food, frozen goods, dry goods and beverages to top hotels, restaurants, supermarkets and visiting yachts across Antigua and Barbuda. Official pages also validate fresh island and imported produce, fresh premium fish/seafood, Certified Angus beef, yacht-provisioning logistics, the Island Provision Complex address and direct phone. Public provisioning profiles publish Terry Brown and info@islandprovision.biz. Island Provision is now Antigua and Barbuda's strongest contact-ready official-source route for fresh whole, frozen/IQF and prepared garlic validation; A.S. Bryden remains the larger public-profile distributor/FCL benchmark."
Antigua and Barbuda,2,"A.S. Bryden & Sons (Antigua) Ltd","foodservice, frozen and chilled products, dry food, food items, grocery stores and hotels",importer/distributor/wholesaler/foodservice supplier,https://www.brydensantigua.com/,268-484-1650,"asbryden@brydensantigua.com",,"Corner Fort Road & Anchorage Road, P.O. Box 182, St. John's, Antigua and Barbuda",https://www.findyello.com/antigua/a-s-bryden-sons-antigua-ltd/profile/,public business directory and official-linked distributor profile,"FindYello identifies A.S. Bryden & Sons (Antigua) Ltd as a food wholesaler and importer with food services, consumer products, wines/spirits and health divisions, 100+ product lines and wholesale distribution to hotels, restaurants, grocery stores, convenience stores, supermarkets and pharmacies. Antiguanice describes Brydens as one of Antigua's largest distributors with 47,000+ sq ft of warehouse facilities and a broad-line foodservice division handling refrigerated, frozen and dry foods. This remains the strongest public large-distributor/FCL-style route benchmark for fresh, peeled/chilled, frozen/IQF or dry garlic products, but official-site product evidence was weaker than Island Provision's import/fresh/frozen official pages in this pass."
Antigua and Barbuda,3,"Horizons Supplies","fresh produce, kitchen pantry, frozen grocery, meat, poultry and hotel-restaurant supplies",importer/distributor/wholesaler/foodservice supplier,https://www.horizonssupplies.com/,"+1268 562 1581; +1268 562 1582; +1268 562 5087",sales@horizonssupplies.com,"Andrew Hall; Mark Woodhouse","St. Paul's, Mamora Bay, Antigua",https://www.horizonssupplies.com/products/,official website,"Official Horizons Supplies pages describe the company as Antigua and Barbuda's number-one food and beverage supplier serving 600 hotel and restaurant customers, plus business and yacht accounts. Official product pages list fresh produce, kitchen pantry, frozen grocery, meat, poultry, cheese/dairy and hotel/restaurant supplies, and publish sales-director and sales-associate contacts. This is a strong fresh, peeled/chilled and frozen/IQF garlic route lead."
Antigua and Barbuda,4,"Anjo Wholesale","consumer goods, leading brands, island-wide distribution and wholesale delivery",importer/distributor/wholesaler,https://www.anjowholesale.com/,"(268) 480-3080; (268) 736 5814","sales@anjowholesale.com; anjowholesale@hotmail.com",,"American Road, St. John's, Antigua & Barbuda",https://www.anjowholesale.com/about-us.html,official website,"Official Anjo Wholesale pages describe the company as one of the largest distributors in Antigua and Barbuda with over 1,000 outlets and island-wide sales coverage. The official site says it operates a fast and efficient consumer-goods distribution network with most orders delivered within 24 hours, maintains an 18,000 sq ft warehouse, and publishes direct sales email, phone and St. John's address. Garlic fit is inferred from broad FMCG distribution and island-wide wholesale coverage."
Antigua and Barbuda,5,"Epicurean Fine Foods & Pharmacy","fresh produce, meats, seafood, packaged foods, restaurant supply and yacht provisioning",retailer/supermarket/foodservice supplier,https://www.epicureanantigua.com/,268-484-5400,,,"Friar's Hill Road, just outside St. John's, Antigua & Barbuda",https://www.epicureanantigua.com/grocery.php,official website,"Official Epicurean pages describe the business as Antigua's largest and most extensive grocery store and pharmacy. The official site says the supermarket carries fresh produce, meats, seafood, thousands of packaged foods and international items, and explicitly offers restaurant supply and yacht provisioning, while publishing the main Friar's Hill phone number and location. Garlic fit is supermarket, restaurant-supply and yacht-provisioning demand."
Antigua and Barbuda,6,"Gourmet Basket Supermarket","premium meats, fruits, vegetables, fresh and frozen produce, gourmet sauces and spices",retailer/supermarket/fresh produce buyer,https://islandprovision.com/gourmet-basket/,+1 268-480-5174,,,"Island Provision Complex, Sir George H. Walter Highway, Antigua and Barbuda",https://islandprovision.com/gourmet-basket/,official website,"Official Gourmet Basket pages describe the supermarket as part of Island Provision Group and list premium meats, fruits, vegetables, fresh and frozen produce, gourmet sauces and spices plus breakfast and lunch options. Garlic fit is premium grocery, fresh produce, frozen products and specialty sauce/spice demand; use as demand/referral validation alongside Island Provision Food Distribution."
Antigua and Barbuda,7,"Food Brokerage Services Ltd","wholesale food supplies, island-wide distribution, food and beverage brands, HS 19/20/21/09 imports",importer/distributor/wholesaler,https://foodbrokerageservices.com/,268-480-2018,,,"Friars Hill Road, P.O. Box 914, St. John's, Antigua and Barbuda",https://www.findyello.com/antigua/food-brokerage-services-ltd/profile/,public business directory and public shipment/customs directory,"FindYello describes Food Brokerage Services Ltd as a local distributor established in 1977 with island-wide distribution for food and beverage brands including Riceland, Tetley, Mornflake, Devon Biscuits and Sunshine Snacks. Panjiva public pages show 281+ U.S. shipments, including HS 19 cereal preparations, HS 20 vegetable/fruit/nut preparations, HS 21 miscellaneous edible preparations and HS 09 coffee/tea/spices. Garlic fit is dry grocery, spice and prepared-food import-distribution route validation."
Antigua and Barbuda,8,"Chase Distributors Ltd","food, beverage, grocery, frozen poultry, rice, sugar and wholesale-retail supply",importer/distributor/wholesaler/retailer,,(268) 562-6419,,,"Factory Road, Piggotts, Antigua and Barbuda",https://www.volza.com/company-profile/chase-distributors-ltd-76184094/,public shipment/customs directory and public business directory,"Public Volza pages identify Chase Distributors Ltd as an Antigua and Barbuda importer with 33 shipments from 12 suppliers under HSN 0207, 1006 and 1601, including poultry, rice and prepared meat products. Public business-directory pages identify Chase as a food/beverage and grocery operation on Factory Road with delivery. Garlic fit is paid-data matching for grocery and food import channels."
Antigua and Barbuda,9,"Caribbean Distribution Company Ltd / Caribbean Distributors","sugar, frozen meat, pickled fish, grocery and distribution import channels",importer/distributor/wholesaler,,,,"","High Street / Old Parham Road, P.O. Box 1015, St. John's, Antigua and Barbuda",https://www.importinfo.com/caribbean-distribution-company-limi,public shipment/customs directory,"ImportInfo public pages show Caribbean Distribution Company Ltd with 331 bills of lading on file through January 2026 and recent activity, while Trademo and Volza identify Caribbean Distributors/Caribbean Distribution as an Antigua and Barbuda importer with sugar and refrigerated frozen meat cargo. Garlic fit is high-value paid-data discovery for grocery and cold-chain import channels; direct contact is not public."
Antigua and Barbuda,10,"Whole Food Distributors","FMCG, Badia spices, snacks, candies and retailer wholesale supply",distributor/wholesaler/FMCG supplier,https://antiguawholesale.com/,"1-268-786-4073 / 1-305-797-8750",joseph@antiguawholesale.com,,"Antigua and Barbuda",https://antiguawholesale.com/,official website,"Official Whole Food Distributors pages position the company as an FMCG distributor serving consumers and retailers with brands including Badia Spices, snacks, candies and baked goods. The official page publishes phone and email and says it caters to companies interested in purchasing and wholesaling/retailing product offerings. Garlic fit is spice, grocery and retail-distributor validation rather than confirmed fresh garlic."
Antigua and Barbuda,11,"Oceanside Imports","hospitality essentials, snacks, bar provisions, hotels, resorts, charter yachts, supermarkets and grocery stores",distributor/wholesaler/hospitality supplier,https://www.oceansideimports.com/,+1-268-770-0096,,,"Old Parham Road, Coolidge, St. John's, Antigua and Barbuda",https://www.oceansideimports.com/,official website,"Official Oceanside Imports pages say the company delivers premium beverages, barware, minibar snacks and essentials to hotels, resorts, charter yachts, nightclubs, bars, supermarkets and grocery stores across Antigua and Barbuda with island-wide same-day or scheduled delivery. Garlic fit is hospitality and retail-distribution route validation; product fit is weaker for fresh garlic but useful for procurement referrals."
Antigua and Barbuda,12,"Miamland Antigua & Barbuda Export Desk","fresh products, frozen products, dry goods, savory grocery, supermarket, hotel and restaurant export supply",export wholesaler/offshore consolidator,https://www.miamland.com/wholesaler-supplier-country-antigua-barbuda/,+33 9 70 79 24 81,,,"14 Rue de Lamirault, 77090 Collegien, France",https://www.miamland.com/wholesaler-supplier-country-antigua-barbuda/,official website,"Official Miamland pages position the company as a digital wholesaler and French distributor exporting food and non-food products to Antigua and Barbuda, with more than 26,000 references, fresh products, frozen products with controlled cold chain, dry goods, savory grocery and support for supermarkets, hotels, restaurants and catering. Use as offshore consolidation and mixed-container route validation."
Antigua and Barbuda,13,"Cost Pro","grocery, food and retail demand",retailer/supermarket,,(268) 562-9090,,,"45J7+7RQ, St. John's, Antigua and Barbuda",https://www.antiguasearch.com/listing/cost-pro,public business directory,"Antigua Search and Cybo public pages identify Cost Pro as a St. John's food and grocery/supermarket operation with public phone and address. Garlic fit is grocery demand, SKU checking and local procurement-referral mapping; direct importer ownership is not public."
Antigua and Barbuda,14,"XPZ Supermarket","groceries, fresh produce, imported products and supermarket demand",retailer/supermarket,https://www.facebook.com/XPZSupermarket/,(268) 562-6662,,,"Paynters, Piggotts, Antigua and Barbuda",https://www.antiguasearch.com/listing/xpz-supermarket,public business directory,"Antigua Search identifies XPZ Supermarket as a St. John's-area food and grocery store with fresh produce, imported products and daily grocery essentials, and publishes phone and address. Garlic fit is supermarket demand and referral mapping rather than confirmed direct importer ownership."
Antigua and Barbuda,15,"First Choice Foods","supermarket, local products, deli, fresh produce and boat provisioning",retailer/supermarket/foodservice supplier,https://www.facebook.com/1stchoicefoods268/,+1 268-463-3663,,,"Anchorage Road, Antigua and Barbuda",https://www.postcard.inc/places/first-choice-foods-antigua-and-barbuda-AE9VZspkvvR,public business directory/social profile,"Postcard public pages identify First Choice Foods as a St. John's supermarket on Anchorage Road with local products, deli and fresh produce, and public reviews mention fruit, vegetables and boat provisioning. FindYello pages also describe 1st Choice Foods as a wholesale company with long food-business experience. Garlic fit is supermarket, provisioning and fresh-produce demand."
Antigua and Barbuda,16,"Market Point Supermarket","grocery store, supermarket and food retail demand",retailer/supermarket,,(268) 562-4555,,,"Market Street, St. John's, Antigua and Barbuda",https://www.todosbiz.com/en-AG/market-point-supermarket_15-268-562-4555,public business directory,"TodosBiz public pages identify Market Point Supermarket on Market Street in St. John's with phone and grocery/supermarket category. Garlic fit is local supermarket demand and referral mapping; direct importer ownership is not public."
Antigua and Barbuda,17,"Fresh & Eazy Neighbourhood Grocery","grocery store, supermarket and delivery demand",retailer/supermarket,,(268) 562-8150,,,"All Saints Road, Belmont, St. John's, Antigua and Barbuda",https://www.todosbiz.com/en-AG/fresh-eazy-neighbourhood-grocery-268-562-8150,public business directory,"TodosBiz public pages identify Fresh & Eazy Neighbourhood Grocery as a St. John's grocery store/supermarket with public phone, address and delivery option. Garlic fit is local grocery demand, SKU checks and referral mapping, not confirmed direct importer ownership."
Antigua and Barbuda,18,"Bargain Center Supermarket","grocery store, supermarket and food retail demand",retailer/supermarket,,(268) 463-8910,,,"Lower All Saints Road, St. John's, Antigua and Barbuda",https://www.todosbiz.com/en-AG/bargain-center-supermarket_1N-268-463-8910,public business directory,"TodosBiz public pages identify Bargain Center Supermarket on Lower All Saints Road with phone and grocery/supermarket category. Garlic fit is local supermarket demand and referral mapping; direct importer ownership is not public."
Antigua and Barbuda,19,"Sandals Grande Antigua","11 restaurants, resort foodservice, seafood, sushi, Italian, Caribbean and banquet demand",hotel/restaurant/foodservice buyer,https://www.sandals.com/grande-antigua/,"1-888-726-3257 / 1-268-462-0267",,,"Dickenson Bay, St. John's, Antigua and Barbuda",https://www.sandals.com/grande-antigua/restaurants/,official website,"Official Sandals Grande Antigua pages describe an all-inclusive resort with 11 specialty restaurants, seven bars, breakfast/lunch/dinner/snacks and specialty cuisines including Caribbean, seafood, sushi, Italian and British pub fare. The official FAQ publishes resort/front-desk phone details. Garlic fit is hotel/restaurant demand for fresh, peeled and prepared garlic, normally through distributors."
Antigua and Barbuda,20,"Carlisle Bay Resort","four restaurants, local produce, Italian, Asian, grill, seafood and in-room dining",hotel/restaurant/foodservice buyer,https://www.carlisle-bay.com/,+1 268 484 0000,reservations@carlisle-bay.com,,"Old Road, Saint Mary's, Antigua",https://www.carlisle-bay.com/dining,official website,"Official Carlisle Bay dining pages describe four distinctive restaurants using locally sourced ingredients, fresh local produce, Italian dining, Asian fine dining, grilled meats, local seafood and in-room dining. The official contact page publishes phone, email and Old Road/Saint Mary's address. Garlic fit is premium hotel foodservice demand for fresh, peeled and prepared garlic; direct importer ownership should be checked through customs or distributor referrals."
Vanuatu,1,"Au Bon Marché Wholesale","commercial kitchen supplies, specialized food items, fresh produce and wholesale island distribution",importer/distributor/wholesaler/retailer,https://aubonmarche.co/,"+678 23217 / 28945",wholesale@abm.vu,,"Numbatu, Kumul Highway, PO Box 64, Port Vila, Vanuatu",https://aubonmarche.co/wholesale/,official website,"Official Au Bon Marché pages describe the wholesale division as the supply engine for much of Vanuatu's commercial sector. The official site says it serves over 3,000 outlets including shops, restaurants, bars, hotels and local stores, manages over 50,000 products and imports more than 200 containers per month, while publishing the wholesale phone, email and Port Vila address. This is the strongest Vanuatu lead because the official sources show the clearest large-scale importer-distributor platform in the country with commercial buyers aligned to full-container garlic sales."
Vanuatu,2,"Dynamic Vanuatu","fresh vegetables, frozen vegetables, herbs, spices, pantry, meat and hospitality-marine wholesale supply",importer/distributor/wholesaler/retailer/foodservice supplier,https://dynamicvanuatu.com/,+678 35900,sales@dynamicvanuatu.com,,"Salili Business Park, Mele Road, Salili, Port Vila, Vanuatu",https://retail.dynamicvanuatu.com/,official website,"Official Dynamic Vanuatu pages show fresh vegetables, fresh herbs, frozen vegetables, herbs/spices/seasonings, pantry, chilled, frozen, meat, seafood and local produce categories. The official site positions Dynamic as a premier foodservice distributor and publishes sales phone, email and Salili location. This is a strong Vanuatu lead because the official sources show a dedicated foodservice-oriented distributor with broad fresh, frozen, pantry, cold-chain and provisioning relevance for garlic."
Vanuatu,3,"Teouma Valley Farms","fresh vegetables, melons, herbs and salad wholesale supply to restaurants, resorts and supermarkets",producer/wholesaler/fresh produce supplier,https://www.tvf.vu/,+678 773 7574,lettucehelpyou@tvf.vu,"Michelle Prendergast","Efate, 10 minutes from Port Vila, Vanuatu",https://www.tvf.vu/,official website,"Official Teouma Valley Farms pages describe the company as a producer and wholesaler of high-quality vegetables, melons, herbs and salad in Vanuatu. The official site says it supplies local fresh produce to restaurants, resorts and supermarkets, aims to reduce the need for imported fresh produce and publishes the managing director contact phone and produce-order email. Garlic fit is inferred from its fresh-produce wholesale role rather than a public garlic SKU, but this is a solid Vanuatu lead because the official sources show direct supply into the same hospitality and supermarket channels that buy garlic."
Vanuatu,4,"LCM Store / LCM Supermarket","fresh produce, dairy, chilled items, household staples and retail-wholesale supermarket supply",supermarket/wholesaler/retailer,https://lcmstore.com/,+678 36530,,,"Luganville Main St., Santo, Vanuatu",https://lcmstore.com/,official website,"Official LCM Store pages describe a family-run wholesale and retail supermarket serving Santo, Vanuatu, with fresh produce, dairy and chilled items, household staples and competitive pricing. Yellow Pages Vanuatu also lists LCM Supermarket in supermarkets and wholesalers with PO Box 85 in Luganville. Garlic fit is supermarket, fresh-produce and Santo wholesale route validation."
Vanuatu,5,"Fine Foods Ltd","frozen vegetables, prepared food, cassava fries, processed food and local vegetable pouches",processor/frozen food supplier/wholesaler,https://www.finefoods.vu/,(678) 26720,ceo@finefoods.vu,"Cornelia Wyllie","Melektree Rd, P.O Box 156, Port Vila, Vanuatu",https://www.finefoods.vu/?cat=1,official website,"Official Fine Foods pages describe the Port Vila company, CEO Cornelia Wyllie, food-safety standards, cassava fries, frozen kava and disaster-relief pouches containing fish, beef, pork, chicken, local vegetables and coconut cream. FrozenB2B separately identifies Fine Foods as a Vanuatu processor/importer/wholesaler for frozen fruits, prepared food, juice and frozen vegetables. Garlic fit is frozen/IQF, prepared-food and processor ingredient demand rather than direct fresh-garlic ownership."
Vanuatu,6,"Cellovila Ltd","supermarket, imports and exports, hospitality industry and wholesale food channel",supermarket/importer-exporter/wholesaler/retailer,,22797 / 24691,,,"Po Box 590, Port-Vila, Efate, Vanuatu",https://www.yellowpages.vu/387-cellovila-ltd,public business directory,"Yellow Pages Vanuatu lists Cellovila Ltd in supermarkets, imports and exports, hospitality industry and wholesalers, with phone numbers and Port Vila address. Garlic fit is supermarket and importer-wholesaler route mapping; direct garlic SKU or consignee evidence is not public."
